activity_date,consultant_id,market,action,client_id,count
2021-11-15,U015,Engineering,connect,,43
2021-11-15,U015,Engineering,email,,292
2021-11-15,U015,Engineering,client_meeting,,9
2021-12-15,U015,Engineering,call,,122
2021-12-15,U015,Engineering,connect,,27
2021-12-15,U015,Engineering,email,,170
2021-12-15,U015,Engineering,client_meeting,,3
2021-01-15,U016,IT & Data,call,,52
2021-01-15,U016,IT & Data,connect,,14
2021-01-15,U016,IT & Data,email,,72
2021-01-15,U016,IT & Data,client_meeting,,2
2021-02-15,U016,IT & Data,call,,63
2021-02-15,U016,IT & Data,connect,,16
2021-02-15,U016,IT & Data,email,,88
2021-02-15,U016,IT & Data,client_meeting,,2
2021-03-15,U016,IT & Data,call,,33
2021-03-15,U016,IT & Data,connect,,7
2021-03-15,U016,IT & Data,email,,46
2021-03-15,U016,IT & Data,client_meeting,,1
2021-04-15,U016,IT & Data,call,,39
2021-04-15,U016,IT & Data,connect,,9
2021-04-15,U016,IT & Data,email,,54
2021-04-15,U016,IT & Data,client_meeting,,1
2021-05-15,U016,IT & Data,call,,36
2021-05-15,U016,IT & Data,connect,,8
2021-05-15,U016,IT & Data,email,,50
2021-05-15,U016,IT & Data,client_meeting,,1
2021-06-15,U016,IT & Data,call,,48
2021-06-15,U016,IT & Data,connect,,12
2021-06-15,U016,IT & Data,email,,67
2021-06-15,U016,IT & Data,client_meeting,,1
2021-07-15,U016,IT & Data,call,,40
2021-07-15,U016,IT & Data,connect,,7
2021-07-15,U016,IT & Data,email,,56
2021-07-15,U016,IT & Data,client_meeting,,1
2021-08-15,U016,IT & Data,call,,13
2021-08-15,U016,IT & Data,connect,,2
2021-08-15,U016,IT & Data,email,,18
2021-09-15,U016,IT & Data,call,,36
2021-09-15,U016,IT & Data,connect,,8
2021-09-15,U016,IT & Data,email,,50
2021-09-15,U016,IT & Data,client_meeting,,1
2021-10-15,U016,IT & Data,call,,50
2021-10-15,U016,IT & Data,connect,,12
2021-10-15,U016,IT & Data,email,,70
2021-10-15,U016,IT & Data,client_meeting,,2
2021-11-15,U016,IT & Data,call,,40
2021-11-15,U016,IT & Data,connect,,7
2021-11-15,U016,IT & Data,email,,56
2021-11-15,U016,IT & Data,client_meeting,,1
2021-12-15,U016,IT & Data,call,,24
2021-12-15,U016,IT & Data,connect,,5
2021-12-15,U016,IT & Data,email,,33
2021-01-15,U017,Public Sector,call,,100
2021-01-15,U017,Public Sector,connect,,21
2021-01-15,U017,Public Sector,email,,140
2021-01-15,U017,Public Sector,client_meeting,,4
2021-02-15,U018,IT & Data,call,,67
2021-02-15,U018,IT & Data,connect,,16
2021-02-15,U018,IT & Data,email,,93
2021-02-15,U018,IT & Data,client_meeting,,3
2021-03-15,U018,IT & Data,call,,36
2021-03-15,U018,IT & Data,connect,,11
2021-03-15,U018,IT & Data,email,,50
2021-03-15,U018,IT & Data,client_meeting,,2
2021-04-15,U018,IT & Data,call,,49
2021-04-15,U018,IT & Data,connect,,14
2021-04-15,U018,IT & Data,email,,68
2021-04-15,U018,IT & Data,client_meeting,,3
2021-05-15,U018,IT & Data,call,,46
2021-05-15,U018,IT & Data,connect,,8
2021-05-15,U018,IT & Data,email,,64
2021-05-15,U018,IT & Data,client_meeting,,1
2021-06-15,U018,IT & Data,call,,54
2021-06-15,U018,IT & Data,connect,,16
2021-06-15,U018,IT & Data,email,,75
2021-06-15,U018,IT & Data,client_meeting,,2
2021-07-15,U018,IT & Data,call,,39
2021-07-15,U018,IT & Data,connect,,11
2021-07-15,U018,IT & Data,email,,54
2021-07-15,U018,IT & Data,client_meeting,,1
2021-08-15,U018,IT & Data,call,,25
2021-08-15,U018,IT & Data,connect,,5
2021-08-15,U018,IT & Data,email,,35
2021-08-15,U018,IT & Data,client_meeting,,1
2021-09-15,U018,IT & Data,call,,33
2021-09-15,U018,IT & Data,connect,,7
2021-09-15,U018,IT & Data,email,,46
2021-10-15,U018,IT & Data,call,,31
2021-10-15,U018,IT & Data,connect,,6
2021-10-15,U018,IT & Data,email,,43
2021-10-15,U018,IT & Data,client_meeting,,1
2021-11-15,U018,IT & Data,call,,28
2021-11-15,U018,IT & Data,connect,,7
2021-11-15,U018,IT & Data,email,,39
2021-11-15,U018,IT & Data,client_meeting,,1
2021-12-15,U018,IT & Data,call,,36
2021-12-15,U018,IT & Data,connect,,9
2021-12-15,U018,IT & Data,email,,50
2021-12-15,U018,IT & Data,client_meeting,,1
2021-01-15,U019,IT & Data,call,,104
2021-01-15,U019,IT & Data,connect,,19
2021-01-15,U019,IT & Data,email,,145
2021-01-15,U019,IT & Data,client_meeting,,3
2021-02-15,U019,IT & Data,call,,52
2021-02-15,U019,IT & Data,connect,,10
2021-02-15,U019,IT & Data,email,,72
2021-02-15,U019,IT & Data,client_meeting,,1
2021-03-15,U019,IT & Data,call,,89
2021-03-15,U019,IT & Data,connect,,17
2021-03-15,U019,IT & Data,email,,124
2021-03-15,U019,IT & Data,client_meeting,,3
2021-04-15,U019,IT & Data,call,,63
2021-04-15,U019,IT & Data,connect,,17
2021-04-15,U019,IT & Data,email,,88
2021-04-15,U019,IT & Data,client_meeting,,3
2021-05-15,U019,IT & Data,call,,67
2021-05-15,U019,IT & Data,connect,,20
2021-05-15,U019,IT & Data,email,,93
2021-05-15,U019,IT & Data,client_meeting,,4
2021-06-15,U019,IT & Data,call,,102
2021-06-15,U019,IT & Data,connect,,20
2021-06-15,U019,IT & Data,email,,142
2021-06-15,U019,IT & Data,client_meeting,,2
2021-07-15,U019,IT & Data,call,,62
2021-07-15,U019,IT & Data,connect,,16
2021-07-15,U019,IT & Data,email,,86
2021-07-15,U019,IT & Data,client_meeting,,4
2021-08-15,U019,IT & Data,call,,38
2021-08-15,U019,IT & Data,connect,,9
2021-08-15,U019,IT & Data,email,,53
2021-08-15,U019,IT & Data,client_meeting,,1
2021-09-15,U019,IT & Data,call,,113
2021-09-15,U019,IT & Data,connect,,32
2021-09-15,U019,IT & Data,email,,158
2021-09-15,U019,IT & Data,client_meeting,,5
2021-10-15,U019,IT & Data,call,,66
2021-10-15,U019,IT & Data,connect,,12
2021-10-15,U019,IT & Data,email,,92
2021-10-15,U019,IT & Data,client_meeting,,2
2021-11-15,U019,IT & Data,call,,68
2021-11-15,U019,IT & Data,connect,,18
2021-11-15,U019,IT & Data,email,,95
2021-11-15,U019,IT & Data,client_meeting,,4
2021-12-15,U019,IT & Data,call,,54
2021-12-15,U019,IT & Data,connect,,9
2021-12-15,U019,IT & Data,email,,75
2021-12-15,U019,IT & Data,client_meeting,,1
2021-01-15,U021,Public Sector,call,,138
2021-01-15,U021,Public Sector,connect,,34
2021-01-15,U021,Public Sector,email,,193
2021-01-15,U021,Public Sector,client_meeting,,4
2021-02-15,U021,Public Sector,call,,118
2021-02-15,U021,Public Sector,connect,,31
2021-02-15,U021,Public Sector,email,,165
2021-02-15,U021,Public Sector,client_meeting,,4
2021-03-15,U021,Public Sector,call,,193
2021-03-15,U021,Public Sector,connect,,44
2021-03-15,U021,Public Sector,email,,270
2021-03-15,U021,Public Sector,client_meeting,,6
2021-04-15,U021,Public Sector,call,,197
2021-04-15,U021,Public Sector,connect,,44
2021-04-15,U021,Public Sector,email,,275
2021-04-15,U021,Public Sector,client_meeting,,9
2021-05-15,U021,Public Sector,call,,168
2021-05-15,U021,Public Sector,connect,,53
2021-05-15,U021,Public Sector,email,,235
2021-05-15,U021,Public Sector,client_meeting,,12
2021-06-15,U021,Public Sector,call,,118
2021-06-15,U021,Public Sector,connect,,32
2021-06-15,U021,Public Sector,email,,165
2021-06-15,U021,Public Sector,client_meeting,,4
2021-07-15,U021,Public Sector,call,,223
2021-07-15,U021,Public Sector,connect,,66
2021-07-15,U021,Public Sector,email,,312
2021-07-15,U021,Public Sector,client_meeting,,15
2021-08-15,U021,Public Sector,call,,51
2021-08-15,U021,Public Sector,connect,,12
2021-08-15,U021,Public Sector,email,,71
2021-08-15,U021,Public Sector,client_meeting,,1
2021-09-15,U021,Public Sector,call,,199
2021-09-15,U021,Public Sector,connect,,53
2021-09-15,U021,Public Sector,email,,278
2021-09-15,U021,Public Sector,client_meeting,,9
2021-10-15,U021,Public Sector,call,,242
2021-10-15,U021,Public Sector,connect,,75
2021-10-15,U021,Public Sector,email,,338
2021-10-15,U021,Public Sector,client_meeting,,11
2021-11-15,U021,Public Sector,call,,163
2021-11-15,U021,Public Sector,connect,,30
2021-11-15,U021,Public Sector,email,,228
2021-11-15,U021,Public Sector,client_meeting,,3
2021-12-15,U021,Public Sector,call,,115
2021-12-15,U021,Public Sector,connect,,24
2021-12-15,U021,Public Sector,email,,161
2021-12-15,U021,Public Sector,client_meeting,,3
2022-01-15,U001,IT & Data,call,,119
2022-01-15,U001,IT & Data,connect,,32
2022-01-15,U001,IT & Data,email,,166
2022-01-15,U001,IT & Data,client_meeting,,6
2022-02-15,U001,IT & Data,call,,138
2022-02-15,U001,IT & Data,connect,,32
2022-02-15,U001,IT & Data,email,,193
2022-02-15,U001,IT & Data,client_meeting,,4
2022-03-15,U001,IT & Data,call,,106
2022-03-15,U001,IT & Data,connect,,25
2022-03-15,U001,IT & Data,email,,148
2022-03-15,U001,IT & Data,client_meeting,,4
2022-04-15,U001,IT & Data,call,,208
2022-04-15,U001,IT & Data,connect,,61
2022-04-15,U001,IT & Data,email,,291
2022-04-15,U001,IT & Data,client_meeting,,15
2022-05-15,U001,IT & Data,call,,192
2022-05-15,U001,IT & Data,connect,,43
2022-05-15,U001,IT & Data,email,,268
2022-05-15,U001,IT & Data,client_meeting,,6
2022-06-15,U001,IT & Data,call,,100
2022-06-15,U001,IT & Data,connect,,22
2022-06-15,U001,IT & Data,email,,140
2022-06-15,U001,IT & Data,client_meeting,,4
2022-07-15,U001,IT & Data,call,,142
2022-07-15,U001,IT & Data,connect,,41
2022-07-15,U001,IT & Data,email,,198
2022-07-15,U001,IT & Data,client_meeting,,8
2022-08-15,U001,IT & Data,call,,73
2022-08-15,U001,IT & Data,connect,,22
2022-08-15,U001,IT & Data,email,,102
2022-08-15,U001,IT & Data,client_meeting,,3
2022-09-15,U001,IT & Data,call,,152
2022-09-15,U001,IT & Data,connect,,48
2022-09-15,U001,IT & Data,email,,212
2022-09-15,U001,IT & Data,client_meeting,,6
2022-10-15,U001,IT & Data,call,,130
2022-10-15,U001,IT & Data,connect,,30
2022-10-15,U001,IT & Data,email,,182
2022-10-15,U001,IT & Data,client_meeting,,4
2022-11-15,U001,IT & Data,call,,149
2022-11-15,U001,IT & Data,connect,,30
2022-11-15,U001,IT & Data,email,,208
2022-11-15,U001,IT & Data,client_meeting,,6
2022-12-15,U001,IT & Data,call,,123
2022-12-15,U001,IT & Data,connect,,28
2022-12-15,U001,IT & Data,email,,172
2022-12-15,U001,IT & Data,client_meeting,,5
2022-01-15,U004,IT & Data,call,,135
2022-01-15,U004,IT & Data,connect,,42
2022-01-15,U004,IT & Data,email,,189
2022-01-15,U004,IT & Data,client_meeting,,7
2022-02-15,U004,IT & Data,call,,204
2022-02-15,U004,IT & Data,connect,,60
2022-02-15,U004,IT & Data,email,,285
2022-02-15,U004,IT & Data,client_meeting,,10
2022-03-15,U004,IT & Data,call,,161
2022-03-15,U004,IT & Data,connect,,32
2022-03-15,U004,IT & Data,email,,225
2022-03-15,U004,IT & Data,client_meeting,,7
2022-04-15,U004,IT & Data,call,,63
2022-04-15,U004,IT & Data,connect,,19
2022-04-15,U004,IT & Data,email,,88
2022-04-15,U004,IT & Data,client_meeting,,4
2022-05-15,U004,IT & Data,call,,166
2022-05-15,U004,IT & Data,connect,,42
2022-05-15,U004,IT & Data,email,,232
2022-05-15,U004,IT & Data,client_meeting,,8
2022-06-15,U004,IT & Data,call,,192
2022-06-15,U004,IT & Data,connect,,54
2022-06-15,U004,IT & Data,email,,268
2022-06-15,U004,IT & Data,client_meeting,,7
2022-07-15,U004,IT & Data,call,,168
2022-07-15,U004,IT & Data,connect,,35
2022-07-15,U004,IT & Data,email,,235
2022-07-15,U004,IT & Data,client_meeting,,8
2022-08-15,U004,IT & Data,call,,42
2022-08-15,U004,IT & Data,connect,,13
2022-08-15,U004,IT & Data,email,,58
2022-08-15,U004,IT & Data,client_meeting,,2
2022-09-15,U004,IT & Data,call,,131
2022-09-15,U004,IT & Data,connect,,35
2022-09-15,U004,IT & Data,email,,183
2022-09-15,U004,IT & Data,client_meeting,,8
2022-10-15,U004,IT & Data,call,,131
2022-10-15,U004,IT & Data,connect,,40
2022-10-15,U004,IT & Data,email,,183
2022-10-15,U004,IT & Data,client_meeting,,6
2022-11-15,U004,IT & Data,call,,211
2022-11-15,U004,IT & Data,connect,,58
2022-11-15,U004,IT & Data,email,,295
2022-11-15,U004,IT & Data,client_meeting,,12
2022-12-15,U004,IT & Data,call,,92
2022-12-15,U004,IT & Data,connect,,21
2022-12-15,U004,IT & Data,email,,128
2022-12-15,U004,IT & Data,client_meeting,,5
2022-09-15,U005,Engineering,call,,4
2022-09-15,U005,Engineering,connect,,1
2022-09-15,U005,Engineering,email,,5
2022-10-15,U005,Engineering,call,,4
2022-10-15,U005,Engineering,connect,,1
2022-10-15,U005,Engineering,email,,5
2022-11-15,U005,Engineering,call,,4
2022-11-15,U005,Engineering,connect,,1
2022-11-15,U005,Engineering,email,,5
2022-12-15,U005,Engineering,call,,3
2022-12-15,U005,Engineering,email,,4
2022-01-15,U007,Engineering,call,,84
2022-01-15,U007,Engineering,connect,,25
2022-01-15,U007,Engineering,email,,117
2022-01-15,U007,Engineering,client_meeting,,5
2022-02-15,U007,Engineering,call,,146
2022-02-15,U007,Engineering,connect,,39
2022-02-15,U007,Engineering,email,,204
2022-02-15,U007,Engineering,client_meeting,,9
2022-03-15,U007,Engineering,call,,176
2022-03-15,U007,Engineering,connect,,55
2022-03-15,U007,Engineering,email,,246
2022-03-15,U007,Engineering,client_meeting,,8
2022-04-15,U007,Engineering,call,,116
2022-04-15,U007,Engineering,connect,,24
2022-04-15,U007,Engineering,email,,162
2022-04-15,U007,Engineering,client_meeting,,5
2022-05-15,U007,Engineering,call,,173
2022-05-15,U007,Engineering,connect,,39
2022-05-15,U007,Engineering,email,,242
2022-05-15,U007,Engineering,client_meeting,,6
2022-06-15,U007,Engineering,call,,176
2022-06-15,U007,Engineering,connect,,41
2022-06-15,U007,Engineering,email,,246
2022-06-15,U007,Engineering,client_meeting,,10
2022-07-15,U007,Engineering,call,,170
2022-07-15,U007,Engineering,connect,,35
2022-07-15,U007,Engineering,email,,237
2022-07-15,U007,Engineering,client_meeting,,6
2022-08-15,U007,Engineering,call,,57
2022-08-15,U007,Engineering,connect,,13
2022-08-15,U007,Engineering,email,,79
2022-08-15,U007,Engineering,client_meeting,,1
2022-09-15,U007,Engineering,call,,200
2022-09-15,U007,Engineering,connect,,62
2022-09-15,U007,Engineering,email,,280
2022-09-15,U007,Engineering,client_meeting,,11
2022-10-15,U007,Engineering,call,,111
2022-10-15,U007,Engineering,connect,,27
2022-10-15,U007,Engineering,email,,155
2022-10-15,U007,Engineering,client_meeting,,3
2022-11-15,U007,Engineering,call,,165
2022-11-15,U007,Engineering,connect,,32
2022-11-15,U007,Engineering,email,,230
2022-11-15,U007,Engineering,client_meeting,,8
2022-12-15,U007,Engineering,call,,103
2022-12-15,U007,Engineering,connect,,24
2022-12-15,U007,Engineering,email,,144
2022-12-15,U007,Engineering,client_meeting,,2
2022-01-15,U008,Engineering,call,,188
2022-01-15,U008,Engineering,connect,,48
2022-01-15,U008,Engineering,email,,263
2022-01-15,U008,Engineering,client_meeting,,7
2022-02-15,U008,Engineering,call,,94
2022-02-15,U008,Engineering,connect,,26
2022-02-15,U008,Engineering,email,,131
2022-02-15,U008,Engineering,client_meeting,,6
2022-03-15,U008,Engineering,call,,143
2022-03-15,U008,Engineering,connect,,31
2022-03-15,U008,Engineering,email,,200
2022-03-15,U008,Engineering,client_meeting,,4
2022-04-15,U008,Engineering,call,,187
2022-04-15,U008,Engineering,connect,,43
2022-04-15,U008,Engineering,email,,261
2022-04-15,U008,Engineering,client_meeting,,7
2022-05-15,U008,Engineering,call,,121
2022-05-15,U008,Engineering,connect,,24
2022-05-15,U008,Engineering,email,,169
2022-05-15,U008,Engineering,client_meeting,,3
2022-06-15,U008,Engineering,call,,131
2022-06-15,U008,Engineering,connect,,38
2022-06-15,U008,Engineering,email,,183
2022-06-15,U008,Engineering,client_meeting,,6
2022-07-15,U008,Engineering,call,,217
2022-07-15,U008,Engineering,connect,,64
2022-07-15,U008,Engineering,email,,303
2022-07-15,U008,Engineering,client_meeting,,14
2022-08-15,U008,Engineering,call,,78
2022-08-15,U008,Engineering,connect,,15
2022-08-15,U008,Engineering,email,,109
2022-08-15,U008,Engineering,client_meeting,,3
2022-09-15,U008,Engineering,call,,137
2022-09-15,U008,Engineering,connect,,42
2022-09-15,U008,Engineering,email,,191
2022-09-15,U008,Engineering,client_meeting,,5
2022-10-15,U008,Engineering,call,,185
2022-10-15,U008,Engineering,connect,,44
2022-10-15,U008,Engineering,email,,259
2022-10-15,U008,Engineering,client_meeting,,8
2022-11-15,U008,Engineering,call,,142
2022-11-15,U008,Engineering,connect,,44
2022-11-15,U008,Engineering,email,,198
2022-11-15,U008,Engineering,client_meeting,,10
2022-12-15,U008,Engineering,call,,94
2022-12-15,U008,Engineering,connect,,22
2022-12-15,U008,Engineering,email,,131
2022-12-15,U008,Engineering,client_meeting,,4
2022-06-15,U009,Engineering,call,,9
2022-06-15,U009,Engineering,connect,,2
2022-06-15,U009,Engineering,email,,12
2022-07-15,U009,Engineering,call,,7
2022-07-15,U009,Engineering,connect,,2
2022-07-15,U009,Engineering,email,,9
2022-08-15,U009,Engineering,call,,3
2022-08-15,U009,Engineering,email,,4
2022-09-15,U009,Engineering,call,,5
2022-09-15,U009,Engineering,connect,,1
2022-09-15,U009,Engineering,email,,7
2022-10-15,U009,Engineering,call,,8
2022-10-15,U009,Engineering,connect,,2
2022-10-15,U009,Engineering,email,,11
2022-11-15,U009,Engineering,call,,7
2022-11-15,U009,Engineering,connect,,1
2022-11-15,U009,Engineering,email,,9
2022-12-15,U009,Engineering,call,,4
2022-12-15,U009,Engineering,email,,5
2022-01-15,U010,Life Sciences,call,,29
2022-01-15,U010,Life Sciences,connect,,5
2022-01-15,U010,Life Sciences,email,,40
2022-01-15,U010,Life Sciences,client_meeting,,1
2022-02-15,U010,Life Sciences,call,,31
2022-02-15,U010,Life Sciences,connect,,9
2022-02-15,U010,Life Sciences,email,,43
2022-02-15,U010,Life Sciences,client_meeting,,1
2022-03-15,U010,Life Sciences,call,,21
2022-03-15,U010,Life Sciences,connect,,4
2022-03-15,U010,Life Sciences,email,,29
2022-04-15,U010,Life Sciences,call,,32
2022-04-15,U010,Life Sciences,connect,,8
2022-04-15,U010,Life Sciences,email,,44
2022-04-15,U010,Life Sciences,client_meeting,,1
2022-07-15,U013,IT & Data,call,,5
2022-07-15,U013,IT & Data,connect,,1
2022-07-15,U013,IT & Data,email,,7
2022-08-15,U013,IT & Data,call,,2
2022-08-15,U013,IT & Data,email,,2
2022-09-15,U013,IT & Data,call,,6
2022-09-15,U013,IT & Data,connect,,1
2022-09-15,U013,IT & Data,email,,8
2022-10-15,U013,IT & Data,call,,10
2022-10-15,U013,IT & Data,connect,,2
2022-10-15,U013,IT & Data,email,,14
2022-11-15,U013,IT & Data,call,,8
2022-11-15,U013,IT & Data,connect,,2
2022-11-15,U013,IT & Data,email,,11
2022-12-15,U013,IT & Data,call,,5
2022-12-15,U013,IT & Data,connect,,1
2022-12-15,U013,IT & Data,email,,7
2022-01-15,U014,IT & Data,call,,164
2022-01-15,U014,IT & Data,connect,,47
2022-01-15,U014,IT & Data,email,,229
2022-01-15,U014,IT & Data,client_meeting,,11
2022-02-15,U014,IT & Data,call,,101
2022-02-15,U014,IT & Data,connect,,21
2022-02-15,U014,IT & Data,email,,141
2022-02-15,U014,IT & Data,client_meeting,,4
2022-03-15,U014,IT & Data,call,,120
2022-03-15,U014,IT & Data,connect,,34
2022-03-15,U014,IT & Data,email,,168
2022-03-15,U014,IT & Data,client_meeting,,7
2022-04-15,U014,IT & Data,call,,133
2022-04-15,U014,IT & Data,connect,,32
2022-04-15,U014,IT & Data,email,,186
2022-04-15,U014,IT & Data,client_meeting,,3
2022-05-15,U014,IT & Data,call,,128
2022-05-15,U014,IT & Data,connect,,24
2022-05-15,U014,IT & Data,email,,179
2022-05-15,U014,IT & Data,client_meeting,,4
2022-06-15,U014,IT & Data,call,,168
2022-06-15,U014,IT & Data,connect,,35
2022-06-15,U014,IT & Data,email,,235
2022-06-15,U014,IT & Data,client_meeting,,9
2022-07-15,U014,IT & Data,call,,197
2022-07-15,U014,IT & Data,connect,,58
2022-07-15,U014,IT & Data,email,,275
2022-07-15,U014,IT & Data,client_meeting,,12
2022-08-15,U014,IT & Data,call,,34
2022-08-15,U014,IT & Data,connect,,10
2022-08-15,U014,IT & Data,email,,47
2022-08-15,U014,IT & Data,client_meeting,,1
2022-09-15,U014,IT & Data,call,,111
2022-09-15,U014,IT & Data,connect,,20
2022-09-15,U014,IT & Data,email,,155
2022-09-15,U014,IT & Data,client_meeting,,3
2022-10-15,U014,IT & Data,call,,90
2022-10-15,U014,IT & Data,connect,,22
2022-10-15,U014,IT & Data,email,,125
2022-10-15,U014,IT & Data,client_meeting,,3
2022-11-15,U014,IT & Data,call,,179
2022-11-15,U014,IT & Data,connect,,49
2022-11-15,U014,IT & Data,email,,250
2022-11-15,U014,IT & Data,client_meeting,,9
2022-12-15,U014,IT & Data,call,,41
2022-12-15,U014,IT & Data,connect,,8
2022-12-15,U014,IT & Data,email,,57
2022-12-15,U014,IT & Data,client_meeting,,2
2022-01-15,U015,Engineering,call,,167
2022-01-15,U015,Engineering,connect,,34
2022-01-15,U015,Engineering,email,,233
2022-01-15,U015,Engineering,client_meeting,,6
2022-02-15,U015,Engineering,call,,126
2022-02-15,U015,Engineering,connect,,33
2022-02-15,U015,Engineering,email,,176
2022-02-15,U015,Engineering,client_meeting,,4
2022-03-15,U015,Engineering,call,,158
2022-03-15,U015,Engineering,connect,,37
2022-03-15,U015,Engineering,email,,221
2022-03-15,U015,Engineering,client_meeting,,7
2022-04-15,U015,Engineering,call,,98
2022-04-15,U015,Engineering,connect,,18
2022-04-15,U015,Engineering,email,,137
2022-04-15,U015,Engineering,client_meeting,,2
2022-05-15,U015,Engineering,call,,176
2022-05-15,U015,Engineering,connect,,36
2022-05-15,U015,Engineering,email,,246
2022-05-15,U015,Engineering,client_meeting,,4
2022-06-15,U015,Engineering,call,,115
2022-06-15,U015,Engineering,connect,,35
2022-06-15,U015,Engineering,email,,161
2022-06-15,U015,Engineering,client_meeting,,5
2022-07-15,U015,Engineering,call,,154
2022-07-15,U015,Engineering,connect,,33
2022-07-15,U015,Engineering,email,,215
2022-07-15,U015,Engineering,client_meeting,,7
2022-08-15,U015,Engineering,call,,44
2022-08-15,U015,Engineering,connect,,8
2022-08-15,U015,Engineering,email,,61
2022-08-15,U015,Engineering,client_meeting,,1
2022-09-15,U015,Engineering,call,,163
2022-09-15,U015,Engineering,connect,,38
2022-09-15,U015,Engineering,email,,228
2022-09-15,U015,Engineering,client_meeting,,8
2022-10-15,U015,Engineering,call,,96
2022-10-15,U015,Engineering,connect,,24
2022-10-15,U015,Engineering,email,,134
2022-10-15,U015,Engineering,client_meeting,,5
2022-11-15,U015,Engineering,call,,183
2022-11-15,U015,Engineering,connect,,56
2022-11-15,U015,Engineering,email,,256
2022-11-15,U015,Engineering,client_meeting,,11
2022-12-15,U015,Engineering,call,,96
2022-12-15,U015,Engineering,connect,,22
2022-12-15,U015,Engineering,email,,134
2022-12-15,U015,Engineering,client_meeting,,3
2022-01-15,U016,IT & Data,call,,35
2022-01-15,U016,IT & Data,connect,,9
2022-01-15,U016,IT & Data,email,,49
2022-01-15,U016,IT & Data,client_meeting,,2
2022-02-15,U016,IT & Data,call,,42
2022-02-15,U016,IT & Data,connect,,8
2022-02-15,U016,IT & Data,email,,58
2022-02-15,U016,IT & Data,client_meeting,,1
2022-03-15,U016,IT & Data,call,,26
2022-03-15,U016,IT & Data,connect,,7
2022-03-15,U016,IT & Data,email,,36
2022-03-15,U016,IT & Data,client_meeting,,1
2022-04-15,U016,IT & Data,call,,44
2022-04-15,U016,IT & Data,connect,,11
2022-04-15,U016,IT & Data,email,,61
2022-04-15,U016,IT & Data,client_meeting,,2
2022-05-15,U016,IT & Data,call,,42
2022-05-15,U016,IT & Data,connect,,9
2022-05-15,U016,IT & Data,email,,58
2022-05-15,U016,IT & Data,client_meeting,,1
2022-06-15,U016,IT & Data,call,,35
2022-06-15,U016,IT & Data,connect,,9
2022-06-15,U016,IT & Data,email,,49
2022-06-15,U016,IT & Data,client_meeting,,1
2022-07-15,U016,IT & Data,call,,26
2022-07-15,U016,IT & Data,connect,,7
2022-07-15,U016,IT & Data,email,,36
2022-07-15,U016,IT & Data,client_meeting,,1
2022-08-15,U016,IT & Data,call,,17
2022-08-15,U016,IT & Data,connect,,4
2022-08-15,U016,IT & Data,email,,23
2022-09-15,U016,IT & Data,call,,31
2022-09-15,U016,IT & Data,connect,,8
2022-09-15,U016,IT & Data,email,,43
2022-09-15,U016,IT & Data,client_meeting,,1
2022-10-15,U016,IT & Data,call,,28
2022-10-15,U016,IT & Data,connect,,8
2022-10-15,U016,IT & Data,email,,39
2022-10-15,U016,IT & Data,client_meeting,,1
2022-11-15,U016,IT & Data,call,,42
2022-11-15,U016,IT & Data,connect,,11
2022-11-15,U016,IT & Data,email,,58
2022-11-15,U016,IT & Data,client_meeting,,2
2022-12-15,U016,IT & Data,call,,22
2022-12-15,U016,IT & Data,connect,,6
2022-12-15,U016,IT & Data,email,,30
2022-12-15,U016,IT & Data,client_meeting,,1
2022-01-15,U018,IT & Data,call,,167
2022-01-15,U018,IT & Data,connect,,35
2022-01-15,U018,IT & Data,email,,233
2022-01-15,U018,IT & Data,client_meeting,,7
2022-02-15,U018,IT & Data,call,,78
2022-02-15,U018,IT & Data,connect,,18
2022-02-15,U018,IT & Data,email,,109
2022-02-15,U018,IT & Data,client_meeting,,2
2022-03-15,U018,IT & Data,call,,160
2022-03-15,U018,IT & Data,connect,,47
2022-03-15,U018,IT & Data,email,,224
2022-03-15,U018,IT & Data,client_meeting,,8
2022-04-15,U018,IT & Data,call,,145
2022-04-15,U018,IT & Data,connect,,43
2022-04-15,U018,IT & Data,email,,203
2022-04-15,U018,IT & Data,client_meeting,,7
2022-05-15,U018,IT & Data,call,,139
2022-05-15,U018,IT & Data,connect,,25
2022-05-15,U018,IT & Data,email,,194
2022-05-15,U018,IT & Data,client_meeting,,6
2022-06-15,U018,IT & Data,call,,160
2022-06-15,U018,IT & Data,connect,,32
2022-06-15,U018,IT & Data,email,,224
2022-06-15,U018,IT & Data,client_meeting,,4
2022-07-15,U018,IT & Data,call,,162
2022-07-15,U018,IT & Data,connect,,46
2022-07-15,U018,IT & Data,email,,226
2022-07-15,U018,IT & Data,client_meeting,,8
2022-08-15,U018,IT & Data,call,,67
2022-08-15,U018,IT & Data,connect,,13
2022-08-15,U018,IT & Data,email,,93
2022-08-15,U018,IT & Data,client_meeting,,3
2022-09-15,U018,IT & Data,call,,56
2022-09-15,U018,IT & Data,connect,,15
2022-09-15,U018,IT & Data,email,,78
2022-09-15,U018,IT & Data,client_meeting,,3
2022-10-15,U018,IT & Data,call,,75
2022-10-15,U018,IT & Data,connect,,22
2022-10-15,U018,IT & Data,email,,105
2022-10-15,U018,IT & Data,client_meeting,,4
2022-11-15,U018,IT & Data,call,,143
2022-11-15,U018,IT & Data,connect,,43
2022-11-15,U018,IT & Data,email,,200
2022-11-15,U018,IT & Data,client_meeting,,8
2022-12-15,U018,IT & Data,call,,85
