job_id,client_id,consultant_id,market,date_opened,date_closed,exclusive,seniority,placement_type
J00875,C066,U010,Life Sciences,2022-03-01,,false,mid,contract
J00876,C021,U010,Life Sciences,2022-09-20,,false,mid,perm
J00877,C034,U010,Life Sciences,2022-07-08,,false,senior,perm
J00878,C048,U010,Life Sciences,2022-03-15,,false,mid,perm
J00879,C038,U013,IT & Data,2022-10-06,,false,mid,contract
J00880,C028,U013,IT & Data,2022-01-17,,true,junior,perm
J00881,C049,U014,IT & Data,2022-12-22,,false,mid,perm
J00882,C058,U014,IT & Data,2022-09-22,,false,junior,perm
J00883,C055,U014,IT & Data,2022-11-28,,false,senior,perm
J00884,C006,U014,IT & Data,2022-06-03,,true,mid,perm
J00885,C045,U014,IT & Data,2022-06-06,,false,mid,perm
J00886,C001,U014,IT & Data,2022-03-28,,false,mid,perm
J00887,C052,U014,IT & Data,2022-08-29,,false,senior,contract
J00888,C040,U014,IT & Data,2022-09-28,,false,senior,perm
J00889,C038,U014,IT & Data,2022-04-25,,false,mid,contract
J00890,C055,U014,IT & Data,2022-02-18,,true,junior,contract
J00891,C005,U014,IT & Data,2022-07-26,,false,junior,contract
J00892,C038,U014,IT & Data,2022-10-07,,false,senior,perm
J00893,C055,U014,IT & Data,2022-04-14,,false,senior,perm
J00894,C049,U014,IT & Data,2022-02-22,,false,mid,perm
J00895,C037,U014,IT & Data,2022-10-26,,false,mid,contract
J00896,C028,U014,IT & Data,2022-07-22,,false,senior,perm
J00897,C045,U014,IT & Data,2022-10-25,,false,junior,perm
J00898,C055,U014,IT & Data,2022-12-02,,false,mid,perm
J00899,C043,U014,IT & Data,2022-05-04,,false,senior,contract
J00900,C054,U014,IT & Data,2022-12-19,,false,mid,perm
J00901,C045,U014,IT & Data,2022-07-11,,false,senior,perm
J00902,C040,U014,IT & Data,2022-07-11,,false,mid,contract
J00903,C065,U014,IT & Data,2022-01-17,,false,junior,contract
J00904,C049,U014,IT & Data,2022-08-09,,false,junior,perm
J00905,C052,U014,IT & Data,2022-10-03,,false,mid,perm
J00906,C032,U014,IT & Data,2022-06-09,,false,mid,contract
J00907,C032,U014,IT & Data,2022-06-28,,false,mid,perm
J00908,C005,U014,IT & Data,2022-07-04,,false,lead,contract
J00909,C065,U014,IT & Data,2022-01-24,,false,lead,perm
J00910,C058,U014,IT & Data,2022-12-05,,false,mid,contract
J00911,C006,U014,IT & Data,2022-02-14,,false,senior,perm
J00912,C054,U014,IT & Data,2022-05-26,,true,mid,perm
J00913,C006,U014,IT & Data,2022-11-15,,false,mid,perm
J00914,C045,U014,IT & Data,2022-04-25,,true,mid,contract
J00915,C055,U014,IT & Data,2022-11-28,,false,senior,contract
J00916,C032,U014,IT & Data,2022-10-10,,true,senior,perm
J00917,C054,U014,IT & Data,2022-01-03,,true,mid,contract
J00918,C004,U015,Engineering,2022-05-05,,false,senior,perm
J00919,C019,U015,Engineering,2022-05-25,,false,mid,contract
J00920,C026,U015,Engineering,2022-11-07,,false,mid,perm
J00921,C026,U015,Engineering,2022-01-11,,false,lead,perm
J00922,C023,U015,Engineering,2022-09-28,,false,senior,perm
J00923,C002,U015,Engineering,2022-11-21,,true,senior,perm
J00924,C056,U015,Engineering,2022-03-28,,false,mid,perm
J00925,C046,U015,Engineering,2022-11-09,,false,senior,contract
J00926,C019,U015,Engineering,2022-01-12,,false,junior,perm
J00927,C014,U015,Engineering,2022-09-05,,false,junior,perm
J00928,C046,U015,Engineering,2022-01-14,,false,mid,perm
J00929,C056,U015,Engineering,2022-12-13,,false,lead,perm
J00930,C016,U015,Engineering,2022-05-10,,false,mid,contract
J00931,C026,U015,Engineering,2022-01-25,,false,junior,contract
J00932,C068,U015,Engineering,2022-06-02,,false,mid,perm
J00933,C067,U015,Engineering,2022-11-28,,false,senior,perm
J00934,C022,U015,Engineering,2022-10-12,,false,junior,contract
J00935,C056,U015,Engineering,2022-01-19,,false,mid,contract
J00936,C063,U015,Engineering,2022-06-06,,false,lead,perm
J00937,C067,U015,Engineering,2022-01-13,,false,mid,perm
J00938,C010,U015,Engineering,2022-10-14,,true,junior,perm
J00939,C002,U015,Engineering,2022-10-05,,false,junior,perm
J00940,C067,U015,Engineering,2022-05-03,,true,senior,perm
J00941,C019,U015,Engineering,2022-12-12,,false,junior,perm
J00942,C006,U016,IT & Data,2022-06-13,,true,junior,contract
J00943,C006,U016,IT & Data,2022-03-16,,false,mid,perm
J00944,C065,U016,IT & Data,2022-09-07,,false,senior,contract
J00945,C055,U016,IT & Data,2022-09-01,,true,senior,perm
J00946,C054,U016,IT & Data,2022-04-11,,false,junior,perm
J00947,C013,U016,IT & Data,2022-01-24,,true,senior,contract
J00948,C065,U016,IT & Data,2022-06-06,,false,senior,contract
J00949,C052,U016,IT & Data,2022-02-14,,false,junior,perm
J00950,C054,U016,IT & Data,2022-05-11,,false,junior,contract
J00951,C054,U016,IT & Data,2022-08-12,,false,senior,perm
J00952,C065,U016,IT & Data,2022-06-06,,false,mid,perm
J00953,C001,U016,IT & Data,2022-01-03,,false,mid,perm
J00954,C054,U016,IT & Data,2022-03-07,,false,mid,perm
J00955,C005,U016,IT & Data,2022-05-09,,false,senior,perm
J00956,C008,U016,IT & Data,2022-05-04,,false,junior,perm
J00957,C040,U016,IT & Data,2022-05-02,,true,senior,perm
J00958,C005,U016,IT & Data,2022-09-08,,false,mid,perm
J00959,C006,U016,IT & Data,2022-04-12,,false,mid,contract
J00960,C008,U016,IT & Data,2022-05-23,,true,senior,perm
J00961,C043,U016,IT & Data,2022-11-15,,false,mid,contract
J00962,C028,U016,IT & Data,2022-06-08,,true,senior,perm
J00963,C043,U016,IT & Data,2022-11-10,,false,mid,contract
J00964,C006,U016,IT & Data,2022-10-24,,false,junior,perm
J00965,C043,U018,IT & Data,2022-08-16,,false,mid,perm
J00966,C058,U018,IT & Data,2022-09-15,,false,senior,perm
J00967,C052,U018,IT & Data,2022-12-01,,false,junior,contract
J00968,C005,U018,IT & Data,2022-02-10,,true,mid,contract
J00969,C040,U018,IT & Data,2022-09-05,,false,lead,perm
J00970,C032,U018,IT & Data,2022-09-21,,false,mid,perm
J00971,C006,U018,IT & Data,2022-10-17,,true,senior,contract
J00972,C032,U018,IT & Data,2022-02-28,,false,junior,perm
J00973,C065,U018,IT & Data,2022-04-15,,true,mid,perm
J00974,C059,U018,IT & Data,2022-10-19,,false,mid,perm
J00975,C065,U018,IT & Data,2022-07-06,,false,mid,perm
J00976,C059,U018,IT & Data,2022-07-08,,true,senior,perm
J00977,C005,U018,IT & Data,2022-01-03,,false,junior,perm
J00978,C058,U018,IT & Data,2022-11-16,,false,mid,perm
J00979,C043,U018,IT & Data,2022-05-23,,false,senior,perm
J00980,C045,U018,IT & Data,2022-06-27,,false,lead,perm
J00981,C065,U018,IT & Data,2022-08-19,,false,mid,perm
J00982,C028,U018,IT & Data,2022-08-03,,false,senior,perm
J00983,C040,U018,IT & Data,2022-02-28,,false,senior,perm
J00984,C043,U018,IT & Data,2022-07-19,,true,junior,perm
J00985,C008,U018,IT & Data,2022-12-22,,true,mid,contract
J00986,C040,U018,IT & Data,2022-03-25,,true,mid,perm
J00987,C038,U018,IT & Data,2022-01-25,,false,junior,perm
J00988,C045,U018,IT & Data,2022-11-21,,false,mid,perm
J00989,C043,U018,IT & Data,2022-06-16,,false,mid,perm
J00990,C040,U018,IT & Data,2022-09-28,,true,mid,contract
J00991,C043,U018,IT & Data,2022-09-22,,false,mid,perm
J00992,C037,U018,IT & Data,2022-04-11,,false,senior,perm
J00993,C043,U018,IT & Data,2022-07-14,,false,junior,perm
J00994,C045,U019,IT & Data,2022-04-22,,true,lead,perm
J00995,C005,U019,IT & Data,2022-05-02,,false,senior,perm
J00996,C045,U019,IT & Data,2022-08-19,,false,mid,perm
J00997,C054,U019,IT & Data,2022-12-27,,false,mid,perm
J00998,C052,U019,IT & Data,2022-07-04,,false,mid,perm
J00999,C028,U019,IT & Data,2022-03-23,,false,lead,perm
J01000,C008,U019,IT & Data,2022-05-25,,true,lead,perm
J01001,C058,U019,IT & Data,2022-01-21,,false,lead,contract
J01002,C049,U019,IT & Data,2022-09-15,,true,mid,perm
J01003,C040,U019,IT & Data,2022-02-25,,false,mid,perm
J01004,C032,U019,IT & Data,2022-03-10,,true,senior,perm
J01005,C040,U019,IT & Data,2022-06-15,,false,mid,perm
J01006,C049,U019,IT & Data,2022-06-27,,true,mid,contract
J01007,C040,U019,IT & Data,2022-12-26,,false,senior,contract
J01008,C055,U019,IT & Data,2022-10-24,,true,mid,perm
J01009,C049,U019,IT & Data,2022-09-12,,true,senior,perm
J01010,C049,U019,IT & Data,2022-06-23,,false,mid,contract
J01011,C059,U019,IT & Data,2022-06-13,,true,mid,perm
J01012,C008,U019,IT & Data,2022-09-06,,true,mid,perm
J01013,C040,U019,IT & Data,2022-09-19,,false,junior,perm
J01014,C058,U019,IT & Data,2022-09-13,,false,lead,perm
J01015,C040,U019,IT & Data,2022-09-19,,false,mid,perm
J01016,C028,U019,IT & Data,2022-11-14,,false,mid,perm
J01017,C043,U019,IT & Data,2022-01-03,,false,mid,contract
J01018,C065,U019,IT & Data,2022-08-03,,false,junior,perm
J01019,C065,U019,IT & Data,2022-07-11,,true,senior,contract
J01020,C045,U019,IT & Data,2022-11-28,,true,mid,perm
J01021,C005,U019,IT & Data,2022-11-28,,false,mid,contract
J01022,C008,U019,IT & Data,2022-06-02,,true,junior,contract
J01023,C038,U019,IT & Data,2022-10-06,,false,mid,perm
J01024,C045,U019,IT & Data,2022-07-12,,true,senior,perm
J01025,C040,U019,IT & Data,2022-04-11,,false,senior,contract
J01026,C005,U019,IT & Data,2022-10-17,,false,junior,perm
J01027,C006,U019,IT & Data,2022-10-04,,true,junior,perm
J01028,C005,U019,IT & Data,2022-10-28,,false,senior,perm
J01029,C037,U019,IT & Data,2022-05-23,,false,mid,perm
J01030,C065,U019,IT & Data,2022-12-28,,false,mid,perm
J01031,C036,U021,Public Sector,2022-03-22,,false,mid,contract
J01032,C025,U021,Public Sector,2022-08-22,,false,mid,perm
J01033,C025,U021,Public Sector,2022-12-23,,false,mid,contract
J01034,C036,U021,Public Sector,2022-09-12,,false,junior,perm
J01035,C036,U021,Public Sector,2022-02-10,,false,mid,perm
J01036,C036,U021,Public Sector,2022-10-05,,false,senior,perm
J01037,C003,U021,Public Sector,2022-06-27,,true,mid,perm
J01038,C036,U021,Public Sector,2022-09-19,,false,senior,contract
J01039,C018,U021,Public Sector,2022-12-15,,false,senior,perm
J01040,C024,U021,Public Sector,2022-05-02,,false,senior,contract
J01041,C003,U021,Public Sector,2022-06-27,,false,mid,perm
J01042,C036,U021,Public Sector,2022-02-09,,false,senior,perm
J01043,C003,U021,Public Sector,2022-03-07,,false,mid,perm
J01044,C003,U021,Public Sector,2022-06-27,,false,senior,contract
J01045,C003,U021,Public Sector,2022-01-03,,false,senior,contract
J01046,C003,U021,Public Sector,2022-11-23,,false,mid,perm
J01047,C018,U021,Public Sector,2022-07-27,,false,mid,contract
J01048,C005,U001,IT & Data,2023-04-20,,false,senior,perm
J01049,C006,U001,IT & Data,2023-12-18,,false,senior,contract
J01050,C001,U001,IT & Data,2023-07-26,,true,junior,perm
J01051,C040,U001,IT & Data,2023-07-11,,false,junior,perm
J01052,C059,U001,IT & Data,2023-05-23,,false,senior,contract
J01053,C028,U001,IT & Data,2023-08-09,,false,mid,perm
J01054,C055,U001,IT & Data,2023-05-19,,false,mid,perm
J01055,C054,U001,IT & Data,2023-06-14,,true,lead,perm
J01056,C028,U001,IT & Data,2023-06-23,,true,senior,perm
J01057,C054,U001,IT & Data,2023-09-22,,false,lead,contract
J01058,C005,U001,IT & Data,2023-10-05,,false,mid,perm
J01059,C038,U001,IT & Data,2023-10-11,,false,mid,perm
J01060,C038,U001,IT & Data,2023-10-02,,false,mid,contract
J01061,C001,U001,IT & Data,2023-09-01,,false,mid,contract
J01062,C049,U001,IT & Data,2023-05-02,,true,lead,perm
J01063,C006,U001,IT & Data,2023-03-23,,true,senior,perm
J01064,C065,U001,IT & Data,2023-06-21,,true,junior,perm
J01065,C055,U001,IT & Data,2023-01-12,,false,mid,contract
J01066,C052,U001,IT & Data,2023-05-12,,true,mid,perm
J01067,C054,U001,IT & Data,2023-07-03,,false,junior,contract
J01068,C006,U001,IT & Data,2023-10-23,,false,junior,contract
J01069,C038,U001,IT & Data,2023-02-28,,false,mid,perm
J01070,C043,U001,IT & Data,2023-01-25,,true,mid,contract
J01071,C006,U001,IT & Data,2023-02-15,,false,senior,contract
J01072,C058,U001,IT & Data,2023-11-09,,false,mid,perm
J01073,C045,U004,IT & Data,2023-06-19,,false,mid,perm
J01074,C045,U004,IT & Data,2023-06-09,,false,mid,perm
J01075,C013,U004,IT & Data,2023-03-17,,false,junior,perm
J01076,C001,U004,IT & Data,2023-10-23,,false,senior,perm
J01077,C052,U004,IT & Data,2023-11-20,,true,junior,perm
J01078,C040,U004,IT & Data,2023-07-19,,true,mid,perm
J01079,C028,U004,IT & Data,2023-06-27,,false,mid,contract
J01080,C028,U004,IT & Data,2023-08-21,,false,lead,perm
J01081,C006,U004,IT & Data,2023-09-11,,true,senior,perm
J01082,C006,U004,IT & Data,2023-02-02,,true,mid,perm
J01083,C058,U004,IT & Data,2023-03-27,,true,mid,perm
J01084,C001,U004,IT & Data,2023-01-23,,false,senior,perm
J01085,C008,U004,IT & Data,2023-05-03,,false,senior,perm
J01086,C055,U004,IT & Data,2023-12-11,,false,mid,perm
J01087,C038,U004,IT & Data,2023-09-11,,false,junior,perm
J01088,C037,U004,IT & Data,2023-04-04,,false,lead,perm
J01089,C028,U004,IT & Data,2023-09-28,,true,senior,perm
J01090,C065,U004,IT & Data,2023-09-11,,false,senior,perm
J01091,C065,U004,IT & Data,2023-03-24,,false,mid,perm
J01092,C043,U004,IT & Data,2023-09-13,,false,junior,contract
J01093,C054,U004,IT & Data,2023-05-26,,false,mid,contract
J01094,C008,U004,IT & Data,2023-03-20,,false,mid,contract
J01095,C005,U004,IT & Data,2023-08-08,,false,junior,contract
J01096,C052,U004,IT & Data,2023-11-06,,false,junior,contract
J01097,C052,U004,IT & Data,2023-04-07,,true,mid,contract
J01098,C055,U004,IT & Data,2023-09-22,,false,junior,perm
J01099,C028,U004,IT & Data,2023-02-20,,false,mid,perm
J01100,C058,U004,IT & Data,2023-05-18,,false,mid,perm
J01101,C006,U004,IT & Data,2023-07-03,,false,mid,perm
J01102,C052,U004,IT & Data,2023-06-22,,false,lead,perm
J01103,C006,U004,IT & Data,2023-06-28,,true,mid,perm
J01104,C055,U004,IT & Data,2023-01-20,,false,lead,perm
J01105,C037,U004,IT & Data,2023-03-13,,false,mid,perm
J01106,C005,U004,IT & Data,2023-07-27,,false,mid,perm
J01107,C052,U004,IT & Data,2023-01-13,,true,junior,contract
J01108,C054,U004,IT & Data,2023-11-20,,false,mid,contract
J01109,C054,U004,IT & Data,2023-10-25,,false,junior,perm
J01110,C008,U004,IT & Data,2023-04-24,,false,mid,perm
J01111,C055,U004,IT & Data,2023-09-18,,true,mid,perm
J01112,C049,U004,IT & Data,2023-11-27,,false,senior,contract
J01113,C052,U004,IT & Data,2023-10-02,,false,senior,contract
J01114,C065,U004,IT & Data,2023-12-01,,false,lead,contract
J01115,C054,U004,IT & Data,2023-11-24,,false,junior,perm
J01116,C067,U005,Engineering,2023-06-26,,false,senior,contract
J01117,C067,U005,Engineering,2023-04-17,,false,mid,perm
J01118,C002,U005,Engineering,2023-03-27,,false,junior,contract
J01119,C014,U005,Engineering,2023-08-07,,true,mid,perm
J01120,C056,U005,Engineering,2023-07-27,,false,mid,perm
J01121,C010,U005,Engineering,2023-07-05,,true,mid,perm
J01122,C014,U005,Engineering,2023-06-01,,false,lead,contract
J01123,C063,U005,Engineering,2023-03-22,,false,mid,perm
J01124,C002,U005,Engineering,2023-11-20,,false,mid,contract
J01125,C067,U005,Engineering,2023-04-13,,false,mid,perm
J01126,C060,U005,Engineering,2023-03-14,,false,mid,perm
J01127,C002,U005,Engineering,2023-02-06,,false,mid,perm
J01128,C046,U005,Engineering,2023-01-11,,false,mid,perm
J01129,C019,U005,Engineering,2023-01-16,,false,senior,contract
J01130,C046,U005,Engineering,2023-11-17,,false,mid,perm
J01131,C026,U005,Engineering,2023-05-22,,true,mid,perm
J01132,C002,U005,Engineering,2023-04-06,,true,junior,contract
J01133,C023,U005,Engineering,2023-05-02,,false,mid,contract
J01134,C041,U005,Engineering,2023-09-07,,true,mid,perm
J01135,C067,U005,Engineering,2023-05-11,,false,senior,perm
J01136,C002,U007,Engineering,2023-11-02,,true,junior,contract
J01137,C046,U007,Engineering,2023-03-03,,false,mid,contract
J01138,C014,U007,Engineering,2023-12-21,,false,mid,contract
J01139,C063,U007,Engineering,2023-03-10,,true,junior,perm
J01140,C002,U007,Engineering,2023-05-08,,false,mid,perm
J01141,C004,U007,Engineering,2023-05-29,,false,mid,contract
J01142,C068,U007,Engineering,2023-12-04,,false,junior,perm
J01143,C023,U007,Engineering,2023-02-03,,false,mid,perm
J01144,C019,U007,Engineering,2023-07-12,,false,mid,perm
J01145,C002,U007,Engineering,2023-09-19,,false,mid,contract
J01146,C010,U007,Engineering,2023-11-06,,true,mid,perm
J01147,C014,U007,Engineering,2023-09-11,,false,mid,perm
J01148,C019,U007,Engineering,2023-11-28,,false,senior,perm
J01149,C009,U007,Engineering,2023-09-25,,false,junior,contract
J01150,C046,U007,Engineering,2023-11-27,,false,mid,perm
J01151,C004,U007,Engineering,2023-06-02,,false,mid,perm
J01152,C023,U008,Engineering,2023-07-06,,false,mid,perm
J01153,C060,U008,Engineering,2023-11-03,,true,mid,perm
J01154,C067,U008,Engineering,2023-06-05,,false,mid,perm
J01155,C019,U008,Engineering,2023-09-22,,false,senior,perm
J01156,C004,U008,Engineering,2023-09-20,,false,junior,perm
J01157,C022,U008,Engineering,2023-07-13,,false,mid,perm
J01158,C046,U008,Engineering,2023-09-26,,false,mid,perm
J01159,C060,U008,Engineering,2023-06-05,,false,mid,perm
J01160,C061,U008,Engineering,2023-03-13,,false,senior,perm
J01161,C061,U008,Engineering,2023-09-11,,false,senior,perm
J01162,C022,U008,Engineering,2023-07-04,,false,junior,perm
J01163,C046,U008,Engineering,2023-10-23,,false,mid,perm
J01164,C060,U008,Engineering,2023-05-10,,true,lead,contract
J01165,C067,U008,Engineering,2023-10-04,,false,senior,perm
J01166,C060,U008,Engineering,2023-03-10,,false,mid,contract
J01167,C002,U008,Engineering,2023-05-01,,false,mid,perm
J01168,C023,U008,Engineering,2023-10-11,,false,junior,perm
J01169,C060,U008,Engineering,2023-07-20,,false,lead,perm
J01170,C002,U008,Engineering,2023-09-08,,false,mid,perm
J01171,C002,U008,Engineering,2023-03-06,,false,junior,perm
J01172,C002,U008,Engineering,2023-09-11,,false,junior,perm
J01173,C068,U008,Engineering,2023-04-24,,true,mid,perm
J01174,C009,U008,Engineering,2023-02-15,,false,senior,perm
J01175,C016,U008,Engineering,2023-10-11,,false,lead,contract
J01176,C004,U008,Engineering,2023-07-04,,false,mid,perm
J01177,C026,U008,Engineering,2023-03-13,,false,senior,perm
J01178,C023,U008,Engineering,2023-11-13,,false,mid,contract
J01179,C009,U008,Engineering,2023-08-28,,false,mid,contract
J01180,C002,U008,Engineering,2023-01-19,,false,mid,contract
J01181,C004,U009,Engineering,2023-05-10,,false,lead,contract
J01182,C068,U009,Engineering,2023-06-19,,false,mid,perm
J01183,C023,U009,Engineering,2023-02-01,,false,senior,perm
J01184,C068,U009,Engineering,2023-08-15,,false,mid,contract
J01185,C019,U009,Engineering,2023-03-13,,false,mid,contract
J01186,C002,U009,Engineering,2023-06-12,,true,junior,perm
J01187,C056,U009,Engineering,2023-12-11,,false,mid,perm
J01188,C067,U009,Engineering,2023-07-27,,false,junior,contract
J01189,C041,U009,Engineering,2023-09-14,,false,junior,perm
J01190,C023,U009,Engineering,2023-04-10,,false,senior,contract
J01191,C026,U009,Engineering,2023-06-27,,false,junior,contract
J01192,C060,U009,Engineering,2023-11-23,,false,mid,perm
J01193,C014,U009,Engineering,2023-02-27,,false,mid,perm
J01194,C014,U009,Engineering,2023-01-16,,true,senior,contract
J01195,C063,U009,Engineering,2023-03-09,,false,junior,perm
J01196,C004,U009,Engineering,2023-02-27,,false,mid,perm
J01197,C067,U009,Engineering,2023-03-09,,true,senior,perm
J01198,C026,U009,Engineering,2023-10-05,,true,mid,contract
J01199,C056,U009,Engineering,2023-11-06,,true,mid,perm
J01200,C002,U009,Engineering,2023-06-26,,false,mid,contract
J01201,C022,U009,Engineering,2023-10-23,,false,senior,perm
J01202,C014,U009,Engineering,2023-09-18,,false,senior,perm
J01203,C014,U009,Engineering,2023-12-26,,false,lead,perm
J01204,C002,U009,Engineering,2023-03-22,,false,junior,contract
J01205,C014,U009,Engineering,2023-03-14,,true,senior,perm
J01206,C004,U009,Engineering,2023-10-02,,false,mid,perm
J01207,C056,U009,Engineering,2023-05-11,,true,mid,perm
J01208,C060,U009,Engineering,2023-04-03,,false,mid,contract
J01209,C067,U009,Engineering,2023-04-17,,false,mid,perm
J01210,C046,U009,Engineering,2023-09-04,,false,mid,perm
J01211,C016,U009,Engineering,2023-04-24,,true,mid,perm
J01212,C023,U009,Engineering,2023-09-19,,false,senior,contract
J01213,C009,U009,Engineering,2023-02-28,,false,senior,contract
J01214,C014,U009,Engineering,2023-10-13,,false,senior,perm
J01215,C056,U009,Engineering,2023-01-30,,false,mid,perm
J01216,C010,U009,Engineering,2023-08-21,,false,mid,contract
J01217,C067,U009,Engineering,2023-10-23,,true,junior,contract
J01218,C054,U012,IT & Data,2023-02-06,,true,junior,contract
J01219,C038,U012,IT & Data,2023-02-27,,false,mid,perm
J01220,C049,U012,IT & Data,2023-09-28,,false,mid,perm
J01221,C054,U012,IT & Data,2023-04-21,,false,senior,perm
J01222,C038,U012,IT & Data,2023-05-26,,false,lead,perm
J01223,C001,U012,IT & Data,2023-02-06,,false,junior,perm
J01224,C065,U012,IT & Data,2023-09-13,,true,mid,perm
J01225,C006,U012,IT & Data,2023-09-07,,false,senior,perm
J01226,C013,U012,IT & Data,2023-01-16,,true,senior,perm
J01227,C052,U012,IT & Data,2023-08-21,,false,mid,perm
J01228,C059,U012,IT & Data,2023-07-06,,true,mid,perm
J01229,C001,U013,IT & Data,2023-12-20,,false,junior,perm
J01230,C054,U013,IT & Data,2023-09-28,,false,mid,perm
J01231,C054,U013,IT & Data,2023-06-13,,true,mid,perm
J01232,C054,U013,IT & Data,2023-02-02,,false,mid,perm
J01233,C052,U013,IT & Data,2023-04-17,,true,senior,contract
J01234,C038,U013,IT & Data,2023-11-28,,false,mid,perm
J01235,C006,U013,IT & Data,2023-09-25,,true,senior,perm
J01236,C001,U013,IT & Data,2023-01-05,,true,senior,perm
J01237,C049,U013,IT & Data,2023-09-21,,false,junior,perm
J01238,C043,U013,IT & Data,2023-09-01,,false,mid,perm
J01239,C052,U013,IT & Data,2023-07-10,,true,senior,perm
J01240,C045,U013,IT & Data,2023-10-09,,false,mid,perm
J01241,C008,U013,IT & Data,2023-04-05,,true,senior,perm
J01242,C045,U013,IT & Data,2023-11-01,,true,senior,perm
J01243,C005,U013,IT & Data,2023-08-21,,false,junior,contract
J01244,C037,U013,IT & Data,2023-06-28,,false,mid,perm
J01245,C045,U013,IT & Data,2023-02-20,,false,mid,perm
J01246,C005,U013,IT & Data,2023-11-02,,false,senior,perm
J01247,C037,U013,IT & Data,2023-02-20,,false,senior,contract
J01248,C049,U013,IT & Data,2023-08-21,,true,mid,perm
J01249,C054,U013,IT & Data,2023-06-26,,false,mid,perm
J01250,C043,U013,IT & Data,2023-10-27,,false,senior,contract
J01251,C058,U013,IT & Data,2023-08-21,,false,mid,contract
J01252,C008,U013,IT & Data,2023-04-28,,false,lead,perm
J01253,C058,U013,IT & Data,2023-04-17,,false,mid,contract
J01254,C038,U013,IT & Data,2023-04-10,,true,lead,perm
J01255,C049,U013,IT & Data,2023-04-21,,true,senior,perm
J01256,C038,U013,IT & Data,2023-02-13,,true,mid,perm
J01257,C054,U013,IT & Data,2023-03-27,,false,junior,contract
J01258,C054,U013,IT & Data,2023-10-18,,true,mid,contract
J01259,C038,U014,IT & Data,2023-01-23,,false,mid,contract
J01260,C052,U014,IT & Data,2023-02-14,,false,senior,perm
J01261,C006,U014,IT & Data,2023-09-08,,true,senior,perm
J01262,C052,U014,IT & Data,2023-02-01,,false,senior,perm
J01263,C045,U014,IT & Data,2023-09-27,,false,lead,contract
J01264,C065,U014,IT & Data,2023-04-04,,false,junior,perm
J01265,C006,U014,IT & Data,2023-02-27,,false,mid,perm
J01266,C038,U014,IT & Data,2023-05-18,,false,mid,perm
J01267,C028,U014,IT & Data,2023-01-27,,false,mid,contract
J01268,C005,U014,IT & Data,2023-11-06,,false,mid,contract
J01269,C054,U014,IT & Data,2023-09-11,,true,lead,perm
J01270,C052,U014,IT & Data,2023-02-20,,false,senior,perm
J01271,C006,U014,IT & Data,2023-07-24,,true,mid,perm
J01272,C013,U014,IT & Data,2023-02-08,,false,mid,perm
J01273,C008,U014,IT & Data,2023-07-21,,false,lead,perm
J01274,C043,U014,IT & Data,2023-10-18,,false,junior,perm
J01275,C038,U014,IT & Data,2023-10-13,,true,mid,perm
J01276,C001,U014,IT & Data,2023-12-11,,false,mid,perm
J01277,C054,U014,IT & Data,2023-03-27,,false,mid,perm
J01278,C049,U014,IT & Data,2023-05-12,,true,mid,perm
J01279,C065,U014,IT & Data,2023-11-20,,false,senior,perm
J01280,C065,U014,IT & Data,2023-12-25,,true,mid,perm
J01281,C059,U014,IT & Data,2023-06-16,,true,mid,perm
J01282,C049,U014,IT & Data,2023-04-24,,false,senior,contract
J01283,C045,U014,IT & Data,2023-09-04,,false,junior,contract
J01284,C065,U014,IT & Data,2023-09-04,,false,mid,contract
J01285,C023,U015,Engineering,2023-02-02,,false,junior,perm
J01286,C010,U015,Engineering,2023-10-23,,false,mid,perm
J01287,C060,U015,Engineering,2023-03-13,,true,senior,perm
J01288,C019,U015,Engineering,2023-04-12,,false,mid,perm
J01289,C056,U015,Engineering,2023-06-06,,false,lead,perm
J01290,C009,U015,Engineering,2023-04-03,,false,junior,contract
J01291,C010,U015,Engineering,2023-02-07,,false,mid,perm
J01292,C022,U015,Engineering,2023-09-25,,true,junior,perm
J01293,C067,U015,Engineering,2023-02-20,,false,senior,perm
J01294,C014,U015,Engineering,2023-09-18,,false,mid,perm
J01295,C022,U015,Engineering,2023-02-27,,true,senior,perm
J01296,C010,U015,Engineering,2023-12-27,,false,mid,perm
J01297,C014,U015,Engineering,2023-07-03,,true,junior,contract
J01298,C041,U015,Engineering,2023-07-27,,false,junior,perm
J01299,C009,U015,Engineering,2023-10-11,,false,senior,perm
J01300,C023,U015,Engineering,2023-02-20,,false,mid,perm
J01301,C063,U015,Engineering,2023-07-27,,false,senior,perm
J01302,C067,U015,Engineering,2023-03-22,,false,mid,perm
J01303,C022,U015,Engineering,2023-04-20,,false,mid,perm
J01304,C019,U015,Engineering,2023-05-16,,false,senior,contract
J01305,C019,U015,Engineering,2023-01-06,,false,junior,perm
J01306,C023,U015,Engineering,2023-08-07,,false,mid,perm
J01307,C068,U015,Engineering,2023-06-21,,true,senior,perm
J01308,C019,U015,Engineering,2023-01-13,,true,mid,perm
J01309,C016,U015,Engineering,2023-12-18,,true,lead,perm
J01310,C056,U015,Engineering,2023-02-21,,false,junior,perm
J01311,C014,U015,Engineering,2023-07-14,,false,senior,contract
J01312,C022,U015,Engineering,2023-03-13,,false,junior,perm
J01313,C022,U015,Engineering,2023-06-05,,false,senior,perm
J01314,C019,U015,Engineering,2023-03-20,,false,senior,perm
J01315,C055,U016,IT & Data,2023-08-28,,false,mid,perm
